price_id,stock_id,ticker,date,open,high,low,close,volume
P004971,S003,TSLA,2023-05-23,316.5,317.94,311.15,312.76,69461050
P004972,S004,GOOGL,2023-05-23,139.06,140.69,138.39,138.78,56027154
P004973,S005,AMZN,2023-05-23,299.77,301.13,298.01,300.21,76430821
P004974,S006,JPM,2023-05-23,175.85,176.17,172.64,173.37,44045119
P004975,S007,NVDA,2023-05-23,475.4,480.54,472.94,474.56,49246409
P004976,S008,META,2023-05-23,320.55,323.69,320.07,321.35,23666346
P004977,S001,AAPL,2023-05-24,142.98,145.62,141.89,144.91,17457090
P004978,S002,MSFT,2023-05-24,424.3,427.75,422.39,423.55,46388702
P004979,S003,TSLA,2023-05-24,312.92,316.24,306.12,308.6,10850133
P004980,S004,GOOGL,2023-05-24,137.4,138.36,136.65,137.83,29286300
P004981,S005,AMZN,2023-05-24,300.35,303.41,297.89,299.87,67150261
P004982,S006,JPM,2023-05-24,175.08,177.16,174.47,175.74,84141563
P004983,S007,NVDA,2023-05-24,471.68,475.94,461.52,466.35,6770702
P004984,S008,META,2023-05-24,318.55,321.87,314.85,318.62,41941691
P004985,S001,AAPL,2023-05-25,143.96,145.24,143.28,145.06,85628178
P004986,S002,MSFT,2023-05-25,422.23,429.7,421.12,428.51,59770806
P004987,S003,TSLA,2023-05-25,309.25,314.72,305.59,312.23,27568467
P004988,S004,GOOGL,2023-05-25,138.9,140.49,136.19,136.87,7659250
P004989,S005,AMZN,2023-05-25,302.51,308.28,301.89,305.34,61837790
P004990,S006,JPM,2023-05-25,174.47,176.81,173.07,175.53,68025092
P004991,S007,NVDA,2023-05-25,470.5,475.79,464.98,473.81,48839745
P004992,S008,META,2023-05-25,318.59,321.93,317.02,321.28,42190316
P004993,S001,AAPL,2023-05-26,144.49,148.11,143.34,146.42,59761738
P004994,S002,MSFT,2023-05-26,430.04,436.97,428.29,435.31,77846692
P004995,S003,TSLA,2023-05-26,314.75,319.06,312.03,317.48,55019954
P004996,S004,GOOGL,2023-05-26,136.1,136.33,134.35,135.41,62597843
P004997,S005,AMZN,2023-05-26,307.76,314.74,305.48,312.15,74003124
P004998,S006,JPM,2023-05-26,174.47,176.46,172.76,175.77,44818848
P004999,S007,NVDA,2023-05-26,474.39,483.43,473.53,479.46,78421474
P005000,S008,META,2023-05-26,324.14,328.78,323.22,325.4,33968791
P005001,S001,AAPL,2023-05-29,146.23,146.86,144.5,145.75,25704087
P005002,S002,MSFT,2023-05-29,431.21,435.95,427.77,433.32,68216489
P005003,S003,TSLA,2023-05-29,314.33,316.82,311.4,314.4,59829712
P005004,S004,GOOGL,2023-05-29,136.15,137.06,135.76,136.6,38799010
P005005,S005,AMZN,2023-05-29,310.91,317.2,310.59,314.37,50260429
P005006,S006,JPM,2023-05-29,177.06,177.28,173.87,174.57,46017149
P005007,S007,NVDA,2023-05-29,477.73,483.43,465.93,471.42,28470447
P005008,S008,META,2023-05-29,325.61,326.53,323.68,324.64,11863441
P005009,S001,AAPL,2023-05-30,145.63,147.25,144.14,144.67,31326944
P005010,S002,MSFT,2023-05-30,433.9,439.04,433.06,436.46,70769687
P005011,S003,TSLA,2023-05-30,316.96,322.64,314.1,320.24,51353381
P005012,S004,GOOGL,2023-05-30,137.06,139.14,136.26,138.99,8835587
P005013,S005,AMZN,2023-05-30,311.63,313.86,305.73,308.24,52559697
P005014,S006,JPM,2023-05-30,172.96,174.46,169.01,171.05,51103344
P005015,S007,NVDA,2023-05-30,466.92,470.28,458.55,462.51,51092741
P005016,S008,META,2023-05-30,322.87,326.42,316.92,318.65,36211039
P005017,S001,AAPL,2023-05-31,145.61,147.85,145.2,146.7,49373957
P005018,S002,MSFT,2023-05-31,433.74,441.54,429.01,437.61,24090624
P005019,S003,TSLA,2023-05-31,318.57,318.99,316.82,317.16,27396888
P005020,S004,GOOGL,2023-05-31,138.72,139.56,136.16,137.41,79002375
P005021,S005,AMZN,2023-05-31,307.83,312.84,306.87,309.45,51163652
P005022,S006,JPM,2023-05-31,169.72,170.57,165.83,167.43,30828705
P005023,S007,NVDA,2023-05-31,463.01,467.72,459.2,465.47,15770572
P005024,S008,META,2023-05-31,317.12,323.31,316.1,319.56,88994747
P005025,S001,AAPL,2023-06-01,145.47,145.77,143.32,144.3,45860764
P005026,S002,MSFT,2023-06-01,436.24,440.3,430.21,434.37,65902028
P005027,S003,TSLA,2023-06-01,318.42,324.27,316.26,322.47,77989783
P005028,S004,GOOGL,2023-06-01,138.36,138.8,137.03,138.01,56710231
P005029,S005,AMZN,2023-06-01,306.95,313.31,305.52,310.11,68837669
P005030,S006,JPM,2023-06-01,167.01,168.5,166.22,166.63,27385662
P005031,S007,NVDA,2023-06-01,467.9,468.89,462.76,464.49,8858404
P005032,S008,META,2023-06-01,319.65,322.02,318.57,319.9,64334361
P005033,S001,AAPL,2023-06-02,143.99,145.12,140.28,141.89,81640998
P005034,S002,MSFT,2023-06-02,432.06,435.89,426.97,433.4,36523901
P005035,S003,TSLA,2023-06-02,325.2,329.88,322.86,326.15,71313197
P005036,S004,GOOGL,2023-06-02,139.23,139.42,137.28,138.44,87617088
P005037,S005,AMZN,2023-06-02,312.1,315.94,308.78,312.47,61206761
P005038,S006,JPM,2023-06-02,166.43,167.66,164.75,167.31,33898827
P005039,S007,NVDA,2023-06-02,462.45,466.86,457.83,458.69,76214939
P005040,S008,META,2023-06-02,322.83,324.37,320.43,320.98,44158335
P005041,S001,AAPL,2023-06-05,142.32,143.04,140.01,140.43,58786125
P005042,S002,MSFT,2023-06-05,431.65,435.31,423.25,425.77,36882942
P005043,S003,TSLA,2023-06-05,323.59,325.59,320.08,321.22,64265638
P005044,S004,GOOGL,2023-06-05,138.1,139.16,135.31,136.79,49457665
P005045,S005,AMZN,2023-06-05,311.18,312.47,303.93,306.74,16419363
P005046,S006,JPM,2023-06-05,167.38,169.79,165.83,168.42,87548875
P005047,S007,NVDA,2023-06-05,457.52,464.11,452.22,463.22,26043077
P005048,S008,META,2023-06-05,322.04,324.9,320.58,322.86,19388551
P005049,S001,AAPL,2023-06-06,139.93,141.12,138.04,139.54,67773560
P005050,S002,MSFT,2023-06-06,426.66,430.76,421.74,425.25,13620974
P005051,S003,TSLA,2023-06-06,323.85,324.75,317.61,321.07,62359384
P005052,S004,GOOGL,2023-06-06,135.81,137.53,135.27,136.28,70655526
P005053,S005,AMZN,2023-06-06,305.07,306.99,303.4,306.16,38042472
P005054,S006,JPM,2023-06-06,168.07,171.73,166.87,170.09,66808526
P005055,S007,NVDA,2023-06-06,462.62,467.02,458.68,462.4,80816916
P005056,S008,META,2023-06-06,322.95,323.28,320.89,322.48,51473840
P005057,S001,AAPL,2023-06-07,140.52,142.98,138.96,141.53,31373347
P005058,S002,MSFT,2023-06-07,421.48,422.14,417.32,418.62,28834602
P005059,S003,TSLA,2023-06-07,317.9,322.18,316.91,320.53,37753932
P005060,S004,GOOGL,2023-06-07,136.44,136.85,135.12,136.66,46564356
P005061,S005,AMZN,2023-06-07,307.0,311.39,304.38,310.5,58655557
P005062,S006,JPM,2023-06-07,169.93,170.54,168.82,169.4,41534148
P005063,S007,NVDA,2023-06-07,457.85,466.18,453.73,461.71,66637911
P005064,S008,META,2023-06-07,323.64,324.21,320.33,321.67,24622048
P005065,S001,AAPL,2023-06-08,140.79,141.71,138.85,140.47,37693683
P005066,S002,MSFT,2023-06-08,421.38,425.97,416.66,423.47,47086931
P005067,S003,TSLA,2023-06-08,317.97,319.6,312.09,315.53,46675192
P005068,S004,GOOGL,2023-06-08,135.73,136.22,133.07,133.71,27690711
P005069,S005,AMZN,2023-06-08,309.64,310.06,305.36,307.19,31439128
P005070,S006,JPM,2023-06-08,170.03,171.61,166.57,167.87,21315303
P005071,S007,NVDA,2023-06-08,463.78,467.29,462.51,465.69,36884632
P005072,S008,META,2023-06-08,321.91,326.37,320.34,323.62,69274737
P005073,S001,AAPL,2023-06-09,141.85,143.95,140.87,142.86,73488718
P005074,S002,MSFT,2023-06-09,424.25,426.94,418.96,421.78,11197232
P005075,S003,TSLA,2023-06-09,312.64,313.23,309.93,311.27,18384614
P005076,S004,GOOGL,2023-06-09,134.46,137.85,133.52,136.34,63210444
P005077,S005,AMZN,2023-06-09,305.6,309.4,302.03,306.16,76555890
P005078,S006,JPM,2023-06-09,169.0,169.5,166.92,168.09,76012764
P005079,S007,NVDA,2023-06-09,464.49,473.19,461.9,468.18,15804971
P005080,S008,META,2023-06-09,324.41,328.74,321.44,327.32,53770511
P005081,S001,AAPL,2023-06-12,142.63,143.74,141.34,142.51,57275832
P005082,S002,MSFT,2023-06-12,424.5,428.32,421.73,425.77,36719323
P005083,S003,TSLA,2023-06-12,310.89,316.19,309.51,313.08,72246547
P005084,S004,GOOGL,2023-06-12,136.34,138.78,135.06,137.36,52563461
P005085,S005,AMZN,2023-06-12,305.55,307.21,301.33,302.2,64138923
P005086,S006,JPM,2023-06-12,168.24,171.33,167.14,170.46,66574582
P005087,S007,NVDA,2023-06-12,464.42,469.86,461.29,465.04,43452777
P005088,S008,META,2023-06-12,329.44,332.41,321.84,324.96,43747284
P005089,S001,AAPL,2023-06-13,142.99,145.6,142.51,144.97,56172286
P005090,S002,MSFT,2023-06-13,423.01,426.82,416.99,422.05,19824346
P005091,S003,TSLA,2023-06-13,310.4,313.37,308.61,310.0,28369425
P005092,S004,GOOGL,2023-06-13,137.71,138.13,135.2,136.07,20125619
P005093,S005,AMZN,2023-06-13,302.81,310.06,299.87,307.26,60788698
P005094,S006,JPM,2023-06-13,169.65,170.29,165.81,167.24,77296087
P005095,S007,NVDA,2023-06-13,469.48,472.59,464.77,467.9,7932319
P005096,S008,META,2023-06-13,323.12,326.72,320.06,323.62,8799276
P005097,S001,AAPL,2023-06-14,144.33,145.56,142.85,143.12,35579810
P005098,S002,MSFT,2023-06-14,421.22,425.55,416.27,417.77,82397073
P005099,S003,TSLA,2023-06-14,312.95,316.09,312.48,315.27,84706422
P005100,S004,GOOGL,2023-06-14,135.02,136.46,133.49,135.6,49269107
P005101,S005,AMZN,2023-06-14,307.86,308.32,303.05,305.83,55616239
P005102,S006,JPM,2023-06-14,168.05,170.24,166.18,168.99,65621130
P005103,S007,NVDA,2023-06-14,464.82,466.91,459.88,465.01,30847589
P005104,S008,META,2023-06-14,320.52,322.77,318.73,320.87,58751321
P005105,S001,AAPL,2023-06-15,143.56,145.97,142.91,145.06,75574403
P005106,S002,MSFT,2023-06-15,418.71,426.15,416.71,422.35,82383381
P005107,S003,TSLA,2023-06-15,315.13,317.57,311.49,313.1,12634334
P005108,S004,GOOGL,2023-06-15,135.1,137.18,134.21,136.84,19814798
P005109,S005,AMZN,2023-06-15,304.48,310.69,304.13,307.71,52774283
P005110,S006,JPM,2023-06-15,169.05,170.37,166.21,167.0,6263412
P005111,S007,NVDA,2023-06-15,464.38,468.07,462.21,464.28,47061564
P005112,S008,META,2023-06-15,320.27,324.09,314.69,317.8,17632355
P005113,S001,AAPL,2023-06-16,144.1,145.76,143.52,143.93,65214278
P005114,S002,MSFT,2023-06-16,425.04,432.14,420.42,428.16,85085502
P005115,S003,TSLA,2023-06-16,311.88,313.87,309.23,311.04,14533564
P005116,S004,GOOGL,2023-06-16,135.71,137.55,135.35,137.09,84185430
P005117,S005,AMZN,2023-06-16,308.62,312.7,306.72,312.2,27372707
P005118,S006,JPM,2023-06-16,167.66,168.21,165.23,165.72,72053980
P005119,S007,NVDA,2023-06-16,460.35,469.39,458.85,467.13,28050625
P005120,S008,META,2023-06-16,315.35,319.08,309.64,312.72,21177844
P005121,S001,AAPL,2023-06-19,144.8,145.69,143.32,143.68,49214396
P005122,S002,MSFT,2023-06-19,426.17,430.57,416.64,420.25,85805956
P005123,S003,TSLA,2023-06-19,313.12,315.75,309.03,310.7,44708789
P005124,S004,GOOGL,2023-06-19,136.74,138.77,135.61,137.87,61518812
P005125,S005,AMZN,2023-06-19,314.72,318.88,313.01,317.74,83651131
P005126,S006,JPM,2023-06-19,165.88,167.98,165.44,167.53,34236279
P005127,S007,NVDA,2023-06-19,468.1,473.26,461.64,463.24,50905919
P005128,S008,META,2023-06-19,310.25,313.67,308.58,313.12,29730437
P005129,S001,AAPL,2023-06-20,143.17,145.05,142.62,144.8,39099461
P005130,S002,MSFT,2023-06-20,423.04,432.36,422.17,427.71,19266496
P005131,S003,TSLA,2023-06-20,312.68,320.07,310.32,317.29,10009362
P005132,S004,GOOGL,2023-06-20,136.83,137.49,136.09,137.0,53050953
P005133,S005,AMZN,2023-06-20,316.2,322.14,314.34,319.28,47726741
P005134,S006,JPM,2023-06-20,166.64,167.21,163.82,165.71,37529201
P005135,S007,NVDA,2023-06-20,458.69,465.28,455.2,462.43,50321958
P005136,S008,META,2023-06-20,314.84,318.57,312.55,315.99,46051008
P005137,S001,AAPL,2023-06-21,144.4,146.66,142.88,145.65,42254157
P005138,S002,MSFT,2023-06-21,431.26,436.37,422.97,425.21,28601112
P005139,S003,TSLA,2023-06-21,318.58,321.13,317.51,318.21,49106903
P005140,S004,GOOGL,2023-06-21,137.41,138.76,136.37,138.48,13639852
P005141,S005,AMZN,2023-06-21,316.51,320.18,311.58,313.72,62551532
P005142,S006,JPM,2023-06-21,165.55,165.96,164.33,165.44,35381915
P005143,S007,NVDA,2023-06-21,464.34,475.08,459.69,470.95,22797823
P005144,S008,META,2023-06-21,316.94,321.22,316.43,318.33,17624199
P005145,S001,AAPL,2023-06-22,146.2,147.73,145.61,146.31,13231695
P005146,S002,MSFT,2023-06-22,424.46,431.01,420.46,429.71,46966025
P005147,S003,TSLA,2023-06-22,316.99,320.42,308.96,312.37,46608017
P005148,S004,GOOGL,2023-06-22,137.9,139.19,135.72,136.53,41339605
P005149,S005,AMZN,2023-06-22,311.56,316.52,310.2,316.1,37836464
P005150,S006,JPM,2023-06-22,166.46,167.91,165.56,167.73,63950875
P005151,S007,NVDA,2023-06-22,470.12,478.31,465.09,472.96,74089091
P005152,S008,META,2023-06-22,317.86,319.35,313.36,313.71,6082382
P005153,S001,AAPL,2023-06-23,146.64,147.28,145.68,146.97,30824230
P005154,S002,MSFT,2023-06-23,430.75,433.04,426.49,432.3,10225284
P005155,S003,TSLA,2023-06-23,311.24,315.11,310.38,314.33,17527708
P005156,S004,GOOGL,2023-06-23,137.03,138.45,136.63,137.54,56746772
P005157,S005,AMZN,2023-06-23,318.38,323.19,314.81,319.98,31794422
P005158,S006,JPM,2023-06-23,167.12,167.78,165.6,166.22,84675979
P005159,S007,NVDA,2023-06-23,477.6,483.1,466.54,470.94,56302183
P005160,S008,META,2023-06-23,315.03,317.65,314.07,314.39,85523708
P005161,S001,AAPL,2023-06-26,146.01,146.71,143.19,144.56,56502478
P005162,S002,MSFT,2023-06-26,428.78,433.15,423.38,425.56,77714596
P005163,S003,TSLA,2023-06-26,316.11,318.78,312.31,313.19,35936556
P005164,S004,GOOGL,2023-06-26,138.32,138.89,136.81,137.51,24971099
P005165,S005,AMZN,2023-06-26,318.66,321.34,315.48,317.5,30208863
P005166,S006,JPM,2023-06-26,165.46,167.09,163.18,163.93,77316237
P005167,S007,NVDA,2023-06-26,471.92,480.15,468.71,478.32,18761023
P005168,S008,META,2023-06-26,317.15,321.07,316.49,319.41,39145233
P005169,S001,AAPL,2023-06-27,145.23,146.65,144.07,145.26,43650694
P005170,S002,MSFT,2023-06-27,422.8,425.84,416.36,419.62,88244809
P005171,S003,TSLA,2023-06-27,315.98,318.01,313.75,316.5,32407585
P005172,S004,GOOGL,2023-06-27,137.07,139.46,135.95,138.44,80087085
P005173,S005,AMZN,2023-06-27,318.35,325.7,317.99,322.51,86708881
P005174,S006,JPM,2023-06-27,163.18,166.6,162.36,165.56,6108200
P005175,S007,NVDA,2023-06-27,475.92,481.13,473.74,474.88,61633094
P005176,S008,META,2023-06-27,318.03,320.45,314.39,315.26,68125832
P005177,S001,AAPL,2023-06-28,144.98,145.86,142.55,143.0,75200392
P005178,S002,MSFT,2023-06-28,417.11,420.24,409.05,411.32,41771459
P005179,S003,TSLA,2023-06-28,314.2,316.17,313.66,314.28,43225468
P005180,S004,GOOGL,2023-06-28,139.1,140.32,138.01,139.56,63201944
P005181,S005,AMZN,2023-06-28,322.06,325.41,319.11,322.92,7201320
P005182,S006,JPM,2023-06-28,165.26,166.7,162.89,163.31,7986213
P005183,S007,NVDA,2023-06-28,478.41,486.46,472.94,483.67,40012338
P005184,S008,META,2023-06-28,316.02,320.49,315.58,319.89,33842423
P005185,S001,AAPL,2023-06-29,143.85,145.5,142.23,142.82,65133687
P005186,S002,MSFT,2023-06-29,408.05,412.18,403.72,406.73,48727112
P005187,S003,TSLA,2023-06-29,311.14,313.31,307.64,309.63,7684730
P005188,S004,GOOGL,2023-06-29,140.08,141.24,138.32,139.59,29253410
P005189,S005,AMZN,2023-06-29,321.01,326.65,318.46,322.88,63376300
P005190,S006,JPM,2023-06-29,163.56,165.31,162.53,162.71,42344585
P005191,S007,NVDA,2023-06-29,481.97,491.84,480.33,487.89,59831765
P005192,S008,META,2023-06-29,322.17,326.6,320.02,322.91,46723818
P005193,S001,AAPL,2023-06-30,141.52,144.22,140.23,142.9,28883732
P005194,S002,MSFT,2023-06-30,409.13,411.66,406.59,408.33,83896855
P005195,S003,TSLA,2023-06-30,307.57,309.39,303.35,306.01,9468446
P005196,S004,GOOGL,2023-06-30,140.55,142.21,139.21,139.84,37308550
P005197,S005,AMZN,2023-06-30,323.13,330.65,320.77,326.73,28143117
P005198,S006,JPM,2023-06-30,163.54,166.09,163.36,165.38,14575742
P005199,S007,NVDA,2023-06-30,489.15,494.82,486.76,492.97,81902763
P005200,S008,META,2023-06-30,321.26,327.04,320.47,323.66,56722494
P005201,S001,AAPL,2023-07-03,142.03,142.57,141.45,142.08,16352153
P005202,S002,MSFT,2023-07-03,404.42,408.22,396.46,399.32,82592020
P005203,S003,TSLA,2023-07-03,305.26,308.81,302.12,303.73,32970469
P005204,S004,GOOGL,2023-07-03,138.45,139.99,137.24,137.59,24787684
P005205,S005,AMZN,2023-07-03,329.39,335.51,326.71,333.38,55472286
P005206,S006,JPM,2023-07-03,166.24,166.8,162.61,163.99,24687189
P005207,S007,NVDA,2023-07-03,488.55,491.31,479.61,484.07,42749932
P005208,S008,META,2023-07-03,321.79,324.46,320.69,322.71,55669871
P005209,S001,AAPL,2023-07-04,142.78,144.23,141.91,143.72,25205031
P005210,S002,MSFT,2023-07-04,396.89,400.25,390.99,395.35,11417911
P005211,S003,TSLA,2023-07-04,303.42,304.14,298.74,300.87,42572968
P005212,S004,GOOGL,2023-07-04,138.6,140.09,137.04,138.44,60495867
P005213,S005,AMZN,2023-07-04,335.98,339.8,332.47,334.85,47031854
P005214,S006,JPM,2023-07-04,164.63,166.48,163.66,164.68,86262595
P005215,S007,NVDA,2023-07-04,483.96,488.62,483.24,483.9,55242229
P005216,S008,META,2023-07-04,323.44,327.88,322.91,325.23,72435738
P005217,S001,AAPL,2023-07-05,144.33,145.04,141.35,142.76,66699325
P005218,S002,MSFT,2023-07-05,397.62,406.38,397.06,402.13,37215762
P005219,S003,TSLA,2023-07-05,300.73,302.88,297.74,300.42,40586276
P005220,S004,GOOGL,2023-07-05,139.47,140.94,136.46,137.47,52605885
P005221,S005,AMZN,2023-07-05,332.04,334.62,329.14,333.0,15204755
P005222,S006,JPM,2023-07-05,164.08,164.62,163.37,163.94,12971858
P005223,S007,NVDA,2023-07-05,485.08,485.74,476.68,478.65,81635017
P005224,S008,META,2023-07-05,327.51,333.07,324.92,329.85,52924901
P005225,S001,AAPL,2023-07-06,143.41,144.73,141.32,141.9,51091075
P005226,S002,MSFT,2023-07-06,400.07,409.85,398.15,405.87,61729328
P005227,S003,TSLA,2023-07-06,299.61,300.5,295.27,298.19,22466246
P005228,S004,GOOGL,2023-07-06,138.68,138.87,137.77,138.39,6809088
P005229,S005,AMZN,2023-07-06,335.41,337.47,329.89,330.75,81587303
P005230,S006,JPM,2023-07-06,164.72,166.22,162.11,162.6,83505869
P005231,S007,NVDA,2023-07-06,483.34,490.63,477.95,485.74,85531581
P005232,S008,META,2023-07-06,331.1,334.48,329.81,332.07,47192439
P005233,S001,AAPL,2023-07-07,143.3,143.6,141.2,141.52,72428627
P005234,S002,MSFT,2023-07-07,403.56,413.1,399.95,409.15,62228456
P005235,S003,TSLA,2023-07-07,295.66,299.54,293.49,297.7,17483511
P005236,S004,GOOGL,2023-07-07,138.42,140.29,137.5,139.52,5008043
P005237,S005,AMZN,2023-07-07,329.3,331.74,326.42,328.92,56459064
P005238,S006,JPM,2023-07-07,162.75,164.01,160.41,161.03,22873403
P005239,S007,NVDA,2023-07-07,484.47,488.15,478.39,482.19,75699733
P005240,S008,META,2023-07-07,333.01,335.97,327.28,328.69,36079103
P005241,S001,AAPL,2023-07-10,140.12,141.35,137.87,138.78,43355754
P005242,S002,MSFT,2023-07-10,412.06,416.27,407.93,409.78,88636667
P005243,S003,TSLA,2023-07-10,297.91,298.72,292.28,295.0,52587342
P005244,S004,GOOGL,2023-07-10,138.31,140.83,137.22,139.87,46382948
P005245,S005,AMZN,2023-07-10,328.82,330.03,326.39,328.34,17118341
P005246,S006,JPM,2023-07-10,160.24,162.41,158.61,161.36,66096872
P005247,S007,NVDA,2023-07-10,480.25,481.41,472.66,477.4,86296702
P005248,S008,META,2023-07-10,327.13,330.8,322.0,323.23,27345030
P005249,S001,AAPL,2023-07-11,139.94,140.86,138.11,138.79,52962541
P005250,S002,MSFT,2023-07-11,413.81,418.09,412.03,414.27,59530952
P005251,S003,TSLA,2023-07-11,294.49,301.38,292.51,298.25,17819408
P005252,S004,GOOGL,2023-07-11,139.04,142.57,137.49,141.0,30219309
P005253,S005,AMZN,2023-07-11,325.11,326.77,320.77,323.7,61157785
P005254,S006,JPM,2023-07-11,162.24,162.71,160.67,162.41,88483529
P005255,S007,NVDA,2023-07-11,481.56,487.97,476.67,485.54,20962162
P005256,S008,META,2023-07-11,323.16,325.7,321.5,324.15,88198445
P005257,S001,AAPL,2023-07-12,137.56,138.48,137.25,137.88,15197356
P005258,S002,MSFT,2023-07-12,417.72,426.63,414.43,423.62,53453396
P005259,S003,TSLA,2023-07-12,300.09,306.7,296.85,303.15,66836193
P005260,S004,GOOGL,2023-07-12,140.56,141.54,139.19,141.07,18032659
P005261,S005,AMZN,2023-07-12,324.27,327.31,320.59,322.43,78515297
P005262,S006,JPM,2023-07-12,163.68,166.47,163.5,164.98,76520534
P005263,S007,NVDA,2023-07-12,481.32,483.84,473.46,477.83,86429935
P005264,S008,META,2023-07-12,327.27,330.89,320.54,324.06,86640102
P005265,S001,AAPL,2023-07-13,138.92,140.51,137.62,139.23,11982290
P005266,S002,MSFT,2023-07-13,426.5,430.42,421.68,429.51,47197356
P005267,S003,TSLA,2023-07-13,301.06,306.0,300.73,304.71,44691260
P005268,S004,GOOGL,2023-07-13,141.7,142.23,138.78,139.95,52829623
P005269,S005,AMZN,2023-07-13,321.54,328.64,318.82,324.91,10233343
P005270,S006,JPM,2023-07-13,163.96,166.19,162.8,165.48,76514416
P005271,S007,NVDA,2023-07-13,473.89,482.08,471.42,476.91,59662464
P005272,S008,META,2023-07-13,323.16,326.33,320.39,323.64,66286298
P005273,S001,AAPL,2023-07-14,138.97,141.2,138.45,140.39,45993688
P005274,S002,MSFT,2023-07-14,428.01,433.97,425.5,432.97,29664126
P005275,S003,TSLA,2023-07-14,305.31,306.98,300.05,301.63,85255641
P005276,S004,GOOGL,2023-07-14,139.3,140.08,137.23,137.85,87963151
P005277,S005,AMZN,2023-07-14,327.62,331.01,327.19,330.6,56330934
P005278,S006,JPM,2023-07-14,167.08,168.38,164.51,166.48,75657083
P005279,S007,NVDA,2023-07-14,478.21,480.0,471.82,473.33,21575607
P005280,S008,META,2023-07-14,323.02,326.27,318.96,319.54,25393707
P005281,S001,AAPL,2023-07-17,140.92,142.4,140.67,141.48,58970081
P005282,S002,MSFT,2023-07-17,430.12,438.18,427.65,433.76,56198497
P005283,S003,TSLA,2023-07-17,304.37,305.32,297.37,300.08,81898062
P005284,S004,GOOGL,2023-07-17,138.68,140.83,137.03,139.55,81330033
P005285,S005,AMZN,2023-07-17,328.82,333.06,328.21,330.42,52203710
P005286,S006,JPM,2023-07-17,166.45,168.93,165.29,167.75,32009538
P005287,S007,NVDA,2023-07-17,470.09,475.53,461.28,463.47,40880608
P005288,S008,META,2023-07-17,319.92,323.95,316.98,321.03,30685863
P005289,S001,AAPL,2023-07-18,141.64,143.88,140.49,143.51,44626654
P005290,S002,MSFT,2023-07-18,432.33,441.87,428.72,437.53,73681848
P005291,S003,TSLA,2023-07-18,302.39,305.52,301.85,305.14,89792346
P005292,S004,GOOGL,2023-07-18,140.8,142.19,138.76,140.38,79144299
P005293,S005,AMZN,2023-07-18,327.31,333.52,324.33,330.17,61171331
P005294,S006,JPM,2023-07-18,168.7,172.29,167.16,170.46,58571581
P005295,S007,NVDA,2023-07-18,465.26,468.97,463.35,466.75,8126438
P005296,S008,META,2023-07-18,319.47,321.56,314.22,315.48,72787932
P005297,S001,AAPL,2023-07-19,143.02,144.25,141.17,142.56,17585375
P005298,S002,MSFT,2023-07-19,441.04,445.56,435.6,438.78,23057280
P005299,S003,TSLA,2023-07-19,303.43,306.05,302.88,303.97,64431275
P005300,S004,GOOGL,2023-07-19,141.02,141.82,140.35,140.52,87321426
P005301,S005,AMZN,2023-07-19,330.99,332.07,326.82,328.38,12041976
P005302,S006,JPM,2023-07-19,170.18,172.09,167.82,168.28,8091047
P005303,S007,NVDA,2023-07-19,470.34,481.96,469.19,477.29,79626744
P005304,S008,META,2023-07-19,314.74,320.74,313.0,318.73,65024384
P005305,S001,AAPL,2023-07-20,143.71,144.77,140.22,141.9,73308735
P005306,S002,MSFT,2023-07-20,434.54,438.61,430.6,432.31,74934871
P005307,S003,TSLA,2023-07-20,304.5,310.39,301.67,308.98,27614135
P005308,S004,GOOGL,2023-07-20,141.79,142.71,141.01,142.09,21379293
P005309,S005,AMZN,2023-07-20,326.8,332.81,326.32,329.83,36320839
P005310,S006,JPM,2023-07-20,167.63,168.24,164.42,165.76,17478992
P005311,S007,NVDA,2023-07-20,481.66,483.28,474.87,480.34,80752409
P005312,S008,META,2023-07-20,317.66,320.28,312.58,315.0,6050459
P005313,S001,AAPL,2023-07-21,142.77,143.71,140.83,141.72,89126261
P005314,S002,MSFT,2023-07-21,432.56,440.51,428.95,436.07,25031958
P005315,S003,TSLA,2023-07-21,309.55,312.5,305.95,306.46,76779122
P005316,S004,GOOGL,2023-07-21,142.55,144.54,142.26,144.14,77010674
P005317,S005,AMZN,2023-07-21,332.48,335.81,329.29,335.07,37946337
P005318,S006,JPM,2023-07-21,165.34,167.14,162.04,163.07,62323574
P005319,S007,NVDA,2023-07-21,480.68,486.14,474.26,477.77,59962725
P005320,S008,META,2023-07-21,315.88,318.34,313.48,315.9,48479533
P005321,S001,AAPL,2023-07-24,142.58,144.25,140.83,141.38,82112395
P005322,S002,MSFT,2023-07-24,434.55,437.57,429.71,435.53,52971323
P005323,S003,TSLA,2023-07-24,307.29,309.21,302.78,303.43,49258702
P005324,S004,GOOGL,2023-07-24,144.43,145.37,142.21,142.95,41847864
P005325,S005,AMZN,2023-07-24,335.32,336.67,334.43,334.89,13639596
P005326,S006,JPM,2023-07-24,163.74,164.85,161.98,162.71,26003771
P005327,S007,NVDA,2023-07-24,477.09,478.2,472.77,474.56,20813035
P005328,S008,META,2023-07-24,317.73,320.67,315.09,318.86,40999989
P005329,S001,AAPL,2023-07-25,141.7,142.34,140.59,141.09,63496151
P005330,S002,MSFT,2023-07-25,433.88,436.24,426.17,428.82,62279821
P005331,S003,TSLA,2023-07-25,301.84,307.22,298.38,303.86,32721987
